product_name,product_category,brand,manufacturer,package_size,unit,old_price,new_price,catalogue_name,catalogue_date,year,source_url
"Бальзам для тонких и ослабленных волос «Volume Lift» Syoss, 500 мл",Ополаскиватель для волос,Volume Lift,,500,мл,269,179,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Бальзам для поврежденных истощенных волос RENEW 7 Syoss, 500 мл",Ополаскиватель для волос,RENEW,,500,мл,269,179,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Шампунь для тонких волос, склонных к выпадению «Anti-Hair Fall» Syoss, 500 мл",Шампунь,Anti,,500,мл,269,179,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Шампунь для поврежденных истощенных волос RENEW 7  Syoss, 500 мл",Шампунь,RENEW,,500,мл,269,179,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Шампунь для волос Syoss Pure Fresh, для нормальных волос, 500 мл",Шампунь,Syoss Pure,,500,мл,269,179,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Бальзам невесомый для нормальных волос Syoss «Pure Fresh», 500 мл",Ополаскиватель для волос,Syoss,,500,мл,269,179,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Бальзам для тонких волос Syoss Pure Bounce «Невесомый», 500 мл",Ополаскиватель для волос,Syoss Pure,,500,мл,269,179,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Шампунь для тонких волос Syoss Pure Bounce «Мицеллярный», 500 мл",Шампунь,Syoss Pure,,500,мл,269,179,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Средство для стирки «Восстановление черного 3D» Ласка, 1 л",Гель для стирки,Ласка,,1000,мл,270,179,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Шампунь для тонких и ослабленных волос «Volume Lift» Syoss, 500 мл",Шампунь,Volume Lift,,500,мл,277,179,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Бальзам для тонких волос склонных к выпадению «Anti-Hair Fall» Syoss, 500 мл",Ополаскиватель для волос,Anti,,500,мл,277,179,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Кофе «ЖОКЕЙ» «Триумф» растворимый, 150 г",Кофе,Жокей,,150,г,288,179,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Напиток кофейный MacCoffee растворимый 3в1, 25х20 г,",Кофе,MacCoffee,,,г,236,189,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Напиток кофейный MacCoffee Strong растворимый 3в1, 25х16 г",Кофе,MacCoffee Strong,,25х16,г,236,189,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Кофе растворимый Jacobs Monarch сублимированный натуральный, 95 г",Кофе,Jacobs Monarch,,95,г,306,189,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Чай Basilur Uva OP «Лист цейлона», 100 г",Чай,Basilur,,100,г,215,199,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Имбирь «СКАТЕРТЬ-САМОБРАНКА» маринованный красный, 1.4 кг",Имбирь,"Имбирь СКАТЕРТЬ-САМОБРАНКА маринованный красный, 1.4 кг",,1.4 к,г,216,199,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Туалетный блок подвесной Bref Perfume Switch «Яблоня. Лотос», 3 x 50 г",Туалетный,Bref Perfume,,3 x 50,г,316,199,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Туалетный блок подвесной Bref Color Aktiv «Цветочная Свежесть», 3 x 50 г",Туалетный,Bref Color,,3 x 50,г,316,199,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Набор конфет «Красный октябрь» «Москва. Счастливые моменты», 177 г",Конфеты,Красный Октябрь,Объединенные кондитеры,177,г,299,209,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Прокладки ультратонкие, размер 2 «Ultra Platinum Normal Plus» Always, 36 шт",Прокладки,,,36 шт,,309,219,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Прокладки гигиенические, размер 3 «Ультра Супер» Always, 30 шт",Прокладки,Always,,30 шт,,309,219,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Прокладки гигиенические, размер 1 «Ультра Лайт» Always, 36 шт",Прокладки,Always,,36 шт,,309,219,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Соус Dolmio Песто с базиликом, 180 г",Соус,Dolmio,,180 г,,277,235,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Набор конфет Toffifee, 250 г",Конфеты,Toffifee,,250,г,323,239,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
Бритва с 1 сменной кассетой Venus,Бритва,Venus,,Бритва с 1 сменной кассетой Venus,,408,324,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Кофе Starbucks Blonde Espresso Roast молотый в капсулах, 12 шт",Кофе,Starbucks,,12,шт,449,332,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
Молочная смесь Малютка 4 с 18 мес 600 гр,Молочная,Малютка,,Моочная смесь Маютка 4 с 18 мес 600,г,510,349,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
Молочная смесь Малютка 3 с 12 мес 600 гр,Молочная,Малютка,,Моочная смесь Маютка 3 с 12 мес 600,г,510,349,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Гель для стирки «Color» Tide, 1.820 л",Гель для стирки,Color,,1820,мл,664,379,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Капсулы для стирки «Color» Tide, 23 шт",Капсулы для стирки,Color,,23 шт,,664,379,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Капсулы для стирки «Альпийская Свежесть» Tide, 23 шт",Капсулы для стирки,Tide,,23 шт,,664,379,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Порошок стиральный автомат Tide Color, 4,5 кг",Стиральный порошок,Tide Color,,4500,г,689,379,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Стиральный порошок автомат «Детский» Tide, 4.5 кг",Стиральный порошок,Tide,,4500,г,698,379,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Смесь Natur Foods орехово-фруктовая ассорти, 500 г",Смесь,Natur Foods,,500,г,594,419,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Кофе растворимый Egoiste Special сублимированный с молотым, 100 г",Кофе,Egoiste,,100,г,681,479,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Станок бритвенный женский Gillette Venus Snap Embrace,1 кассета",Станок,Gillette,,1 кассета,,680,519,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Бритва Gillette Skinguard Sensitive, 2 сменные кассеты",Бритва,Gillette,,2 сменные кассеты,,757,568,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
Подгузники Huggies Classic 4 (7-18 кг) 68 шт,Подгузники,Huggies Classic,,Подгузники Huggies Classic 4 (7-18 кг) 68 шт,,1021,699,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
Подгузники Huggies Classic 5 (11-25 кг) 58 шт,Подгузники,Huggies Classic,,Подгузники Huggies Classic 5 (11-25 кг) 58 шт,,1021,699,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
Трусики Pampers Premium Care Pants 5 (12-17 кг) 34 шт,Трусики,Pampers,,Трусики Pampers Premium Care Pants 5 (12-17 кг) 34 шт,,1285,999,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
Трусики Pampers Premium Care Pants 3 (6-11 кг) 48 шт,Трусики,Pampers,,Трусики Pampers Premium Care Pants 3 (6-11 кг) 48 шт,,1285,999,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
Трусики Pampers Premium Care Pants 4 (9-15 кг) 38 шт,Трусики,Pampers,,Трусики Pampers Premium Care Pants 4 (9-15 кг) 38 шт,,1285,999,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
Трусики Pampers Premium Care Pants 6 (15+ кг) 31 шт,Трусики,Pampers,,Трусики Pampers Premium Care Pants 6 (15+ кг) 31 шт,,1285,999,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Подгузники Pampers Premium Care Midi (6-10 кг), 3 размер, 74 шт",Подгузники,Pampers,,74 шт,,1299,999,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Подгузники Pampers Premium Care  Размер 5, 11-16кг, 42 штук",Подгузники,Pampers,,42 штук,,1299,999,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Подгузники Pampers Premium Care, Размер 4.9-14кг, 54 штуки",Подгузники,Pampers,,54 штуки,,1299,999,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Подгузники Pampers Premium Care 2 (4-8 кг), 2 размер, 102 шт",Подгузники,Pampers,,102 шт,,1299,999,"Каталог акций «Ашан»
                — Москва",с 20 по 30 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/99212/
"Какао «Белый мишка» растворимый гранулированный, 150 г",Какао,Белый мишка,,150,г,59,41,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Салфетки бумажные универсальные Auchan «Красная птица», 20х20 см, 60 шт",Салфетки,Auchan,,60 шт,,97,45,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Газированный напиток Coca-Cola Vanilla, 500 мл",Газировка,Coca,,500,мл,62,47,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Напиток Coca-cola газированный, zero cherry, 500 мл",Газировка,Coca,,500,мл,63,47,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Суп для варки «Gallina Blanca», крем-суп томатный по-сицилийски, 67 г",Суп,Gallina Blanca,,67,г,66,49,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Заправка Maggi для супа харчо, 200 г",Приправа,Maggi,,200,г,66,49,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Кетчуп «Махеевъ» шашлычный, 500 г",Кетчуп,Махеевъ,,500,г,81,53,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Кетчуп «Махеевъ» татарский, 500 г",Кетчуп,Махеевъ,,500,г,81,53,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Кетчуп «Махеевъ» русский, 500 г",Кетчуп,Махеевъ,,500,г,81,53,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Кетчуп «Махеевъ» чили, 500 г",Кетчуп,Махеевъ,,500,г,81,53,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Кетчуп «Махеевъ» краснодарский, 500 г",Кетчуп,Махеевъ,,500,г,81,53,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Крем для рук «Ночной восстанавливающий» Бархатные Ручки, 80 мл",Крем,Ночной восстанавливающий,,80 мл,,99,53,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Крем для рук «Защитный Бархатные» Ручки, 80 мл",Крем,Защитный Бархатные,,80 мл,,107,53,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Крем для рук и ногтей увлажняющий Бархатные Ручки, 80 мл",Крем,"Крем для рук и ногтей увлажняющий Бархатные Ручки, 80 мл",,80 мл,,125,53,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Крем для рук и ногтей «Комплексный» Бархатные Ручки, 80 мл",Крем,Комплексный,,80 мл,,134,53,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Крем для рук питательный Бархатные Ручки, 80 мл",Крем,"Крем для рук питательный Бархатные Ручки, 80 мл",,80 мл,,246,53,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
Зубная щетка средняя «In-Between Clean» Aquafresh,Зубная щетка,In,,Зубная щетка средняя «In-Between Clean» Aquafresh,,292,58,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Шоколад «Бабаевский», темный с фундуком, 100 г",Шоколад,Бабаевский,Объединенные кондитеры,100,г,98,66,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Прокладки гигиенические с поверхностью сеточка «Ultra Normal» Libresse, 10 шт",Прокладки,Ultra Normal,,10 шт,,106,66,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Прокладки с мягкой поверхностью «Ultra Normal» Libresse, 10 шт",Прокладки,Ultra Normal,,10 шт,,131,66,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Прокладки гигиенические Libresse Maxi Goodnight, 8 шт",Прокладки,Libresse Maxi,,8 шт,,139,66,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Прокладки гигиенические с мягкой поверхностью Libresse Ultra Night, 8 шт",Прокладки,Libresse Ultra,,8 шт,,196,66,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Прокладки гигиенические «Ultra Super Soft» Libresse, 8 шт",Прокладки,Ultra Super,,8 шт,,239,66,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Прокладки гигиенические «Ultra Normal Deo» Libresse, 10шт",Прокладки,Ultra Normal,,10шт,,293,66,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Конфеты «Марсианка», Три шоколада 200г",Конфеты,Марсианка,,200,г,94,68,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Приправа Santa Maria «Васаби и кунжут», 22 г",Приправа,Santa Maria,,22,г,111,68,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Приправа Santa Maria Индия Манго Карри, 24 г",Приправа,Santa Maria,,24,г,111,68,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Приправа Santa Maria «Чили и лайм», 25 г",Приправа,Santa Maria,,25,г,111,68,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Приправа Santa Maria Италия Базилико, 22 г",Приправа,Santa Maria,,22,г,111,68,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Приправа Maggi, 10 овощей, 180г",Приправа,Maggi,,180,г,89,69,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Напиток энергитический Monster Energy, 500 мл",Напиток,Monster Energy,,500,мл,91,70,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Напитор Black Monster Zero Ultra энергетический, 500 мл, банка",Энергетик,Black Monster,,500,мл,91,70,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Напиток чайный Maitre, гибискус, лемонграсс и малина, 20 х 2 г",Чай,Maitre,,20 х 2 г,,132,76,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Икра «Ресторация Обломов» из молодых баклажанов, 420 г",Икра,Ресторация Обломов,,420 г,,119,79,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Вода San Pellegrino минеральная с газом, пластик, 1 л",Вода,San Pellegrino,,1000,мл,139,90,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Вода Acqua Panna без газа минеральная, пластик, 1 л",Вода,Acqua Panna,,1000,мл,140,90,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Шоколад «Бабаевский» элитный, 75% какао, 100 г",Шоколад,Бабаевский,Объединенные кондитеры,100,г,98,91,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Шоколад «Бабаевский» с апельсиновыми кусочками и миндалем, 100 г",Шоколад,Бабаевский,Объединенные кондитеры,100,г,98,93,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Морс «Фруктовый Сад» зе мляника, брусника, 950 мл",Морс,Фруктовый Сад,,950,мл,98,95,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Шоколад Alpen Gold Max Fun молочный с карамелью, мармеладом и печеньем, 160 г",Шоколад,Alpen Gold,,160,г,138,95,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Шоколад Alpen Gold Max Fun молочный, c фруктами и карамелью, 160 г",Шоколад,Alpen Gold,,160,г,138,95,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Шоколад Alpen Gold Max Fun молочный с мармеладом, колой, попкорном и карамелью, 160 г",Шоколад,Alpen Gold,,160,г,138,95,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Шоколад Alpen Gold Max Fun  молочный с начинкой, 160 г",Шоколад,Alpen Gold,,160,г,138,95,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Каша молочная Nestle овсяная с кусочками груши с 8 мес, 220 гр",Каша,Nestle,Nestlé,220,г,147,96,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
Каша молочная Nestle мультизлаковая с яблоком и бананом 6 мес 220 гр,Каша,Nestle,Nestlé,220,г,147,96,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Каша молочная Nestle овсяная с 5 мес, 220 гр",Каша,Nestle,Nestlé,220,г,147,96,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Каша молочная Nestle овсяная с яблоком с 5 мес, 220 гр",Каша,Nestle,Nestlé,220,г,147,96,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
Каша молочная Nestle пшеничная с тыквой с 5 мес 220 гр,Каша,Nestle,Nestlé,220,г,147,96,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Зубная паста комплексная Colgate Total 12 «Профессиональная чистка», 75 мл",Зубная паста,Colgate Total,,75,мл,107,99,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Пена для бритья «Cool» Arko Men, 200 мл",Пена,Cool,,200,мл,125,99,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Карамель Darlin day «Классический микс» леденцовое ассорти, 180 г",Карамель,Darlin day,,180,г,142,99,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Карамель Darlin day «Советский хит» леденцовая, 180 г",Карамель,Darlin day,,180,г,142,99,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Карамель Darlin day Boys&Girls Collection леденцовая, 180 г",Карамель,Darlin day,,180,г,142,99,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Пена для бритья «Extra Sensitive» Arko, 200 мл",Пена,,,200,мл,159,99,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Пена для бритья от раздражения Anti-Irritation ARKO, 200 мл",Пена,Anti,,200,мл,263,99,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Суфле Casali манго в шоколаде, 150 г",Конфеты,CASALI,,150,г,149,101,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Приправа Santa Maria Япония, Терияки, 22 г",Приправа,Santa Maria,,22,г,111,104,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Баклажаны «Пиканта» печёные в томатном соусе, 520 г",Баклажаны,Пиканта,,520,г,120,105,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Шампунь с пиритионом цинка «Против перхоти» Shamtu, 360 мл",Шампунь,Shamtu,,360,мл,118,109,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Шампунь «Питание и сила» с экстрактами фруктов Shamtu, 360 мл",Шампунь,Shamtu,,360,мл,164,109,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Тунец «Вкусные консервы» филе с овощами в масле, 190 г",Тунец,Вкусные консервы,,190,г,160,114,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Чай Maitre  зелёный с имбирём, лемонграсом и цедрой апельсина, 20х2 г",Чай,Maitre,,20х2 г,г,132,120,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Чай Maitre чёрный с чабрецом, мятой и имбирём, 20х2 г",Чай,Maitre,,20х2 г,г,132,120,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Маска тканевая для лица Garnier Фреш-Микс, гиалурон концентрат, 33 г",Маска для лица (уход),Garnier,,33 г,,136,122,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Конфеты «РотФронт» «Птичье молоко», 160 г",Конфеты,Рот Фронт,,160,г,132,124,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Чипсы Pringles картофельные, ветчина и сыр, 165 г",Чипсы,Pringles,,165,г,163,126,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Картофельные чипсы Pringles XTRA, со вкусом сметаны и лука, 150г",Картофельные,Pringles,,150,г,163,126,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
"Чипсы Pringles картофельные, бекон, 165 г",Чипсы,Pringles,,165,г,170,126,"Каталог акций «Ашан»
                — Москва",с 11 по 20 апреля 2020,2020,https://proshoper.ru//actions/ashan/moskva/98679/
